N
3.5,1.5,0,1,-1,-1,
4,1.5,1,1,-1,-1,
4.5,1.5,2,1,-1,-1,
4.5,2,3,1,-1,-1,
4.5,2.5,4,1,-1,-1,
4.5,3,5,1,-1,-1,
4.5,3.5,6,1,-1,-1,
4.5,4,7,1,-1,-1,
4.5,4.5,8,1,-1,-1,
4.5,5,9,1,-1,-1,
4.5,5.5,10,1,-1,-1,
4.5,6,11,1,-1,-1,
4.5,6.5,12,1,-1,-1,
4.5,7,13,1,-1,-1,
4.5,7.5,14,1,-1,-1,
4.5,8,15,1,-1,-1,
4.5,8.5,16,1,-1,-1,
4.5,9,17,1,-1,-1,
4.5,9.5,18,1,-1,-1,
4.5,10,19,1,-1,-1,
4.5,10.5,20,1,-1,-1,
4.5,11,21,1,-1,-1,
3.5,2,22,1,-1,-1,
3.5,2.5,23,1,-1,-1,
3.5,3,24,1,-1,-1,
3.5,3.5,25,1,-1,-1,
3.5,4,26,1,-1,-1,
3.5,4.5,27,1,-1,-1,
3.5,5,28,1,-1,-1,
3.5,5.5,29,1,-1,-1,
3.5,6,30,1,-1,-1,
3.5,6.5,31,1,-1,-1,
3.5,7,32,1,-1,-1,
3.5,7.5,33,1,-1,-1,
3.5,8,34,1,-1,-1,
3.5,8.5,35,1,-1,-1,
3.5,9,36,1,-1,-1,
3.5,9.5,37,1,-1,-1,
3.5,10,38,1,-1,-1,
3.5,10.5,39,1,-1,-1,
3.5,11,40,1,-1,-1,
4,11,41,1,-1,-1,
4,10.5,42,1,-1,-1,
4,10,43,1,-1,-1,
4,9.5,44,1,-1,-1,
4,9,45,1,-1,-1,
4,8.5,46,1,-1,-1,
4,8,47,1,-1,-1,
4,7.5,48,1,-1,-1,
4,7,49,1,-1,-1,
4,6.5,50,1,-1,-1,
4,6,51,1,-1,-1,
4,5.5,52,1,-1,-1,
4,5,53,1,-1,-1,
4,4.5,54,1,-1,-1,
4,4,55,1,-1,-1,
4,3.5,56,1,-1,-1,
4,3,57,1,-1,-1,
4,2.5,58,1,-1,-1,
4,2,59,1,-1,-1,
5,11.5,60,1,-1,-1,
5,12,61,1,-1,-1,
5,12.5,62,1,-1,-1,
5.5,11.5,63,1,-1,-1,
6,11.5,64,1,-1,-1,
6.5,11.5,65,1,-1,-1,
7,11.5,66,1,-1,-1,
7.5,11.5,67,1,-1,-1,
8,11.5,68,1,-1,-1,
8.5,11.5,69,1,-1,-1,
9,11.5,70,1,-1,-1,
9.5,11.5,71,1,-1,-1,
10,11.5,72,1,-1,-1,
10.5,11.5,73,1,-1,-1,
11,11.5,74,1,-1,-1,
11.5,11.5,75,1,-1,-1,
12,11.5,76,1,-1,-1,
12.5,11.5,77,1,-1,-1,
13,11.5,78,1,-1,-1,
13.5,11.5,79,1,-1,-1,
14,11.5,80,1,-1,-1,
14.5,11.5,81,1,-1,-1,
14.5,12,82,1,-1,-1,
14.5,12.5,83,1,-1,-1,
14,12.5,84,1,-1,-1,
14,12,85,1,-1,-1,
13.5,12,86,1,-1,-1,
13.5,12.5,87,1,-1,-1,
13,12.5,88,1,-1,-1,
12.5,12.5,89,1,-1,-1,
12,12.5,90,1,-1,-1,
11.5,12.5,91,1,-1,-1,
11,12.5,92,1,-1,-1,
10.5,12.5,93,1,-1,-1,
10,12.5,94,1,-1,-1,
9.5,12.5,95,1,-1,-1,
9,12.5,96,1,-1,-1,
8.5,12.5,97,1,-1,-1,
8,12.5,98,1,-1,-1,
7.5,12.5,99,1,-1,-1,
7,12.5,100,1,-1,-1,
6.5,12.5,101,1,-1,-1,
6,12.5,102,1,-1,-1,
5.5,12.5,103,1,-1,-1,
5.5,12,104,1,-1,-1,
6,12,105,1,-1,-1,
6.5,12,106,1,-1,-1,
7,12,107,1,-1,-1,
7.5,12,108,1,-1,-1,
8,12,109,1,-1,-1,
8.5,12,110,1,-1,-1,
9,12,111,1,-1,-1,
9.5,12,112,1,-1,-1,
10,12,113,1,-1,-1,
10.5,12,114,1,-1,-1,
11,12,115,1,-1,-1,
11.5,12,116,1,-1,-1,
12,12,117,1,-1,-1,
12.5,12,118,1,-1,-1,
13,12,119,1,-1,-1,
3.5,11.5,120,1,-1,-1,
4,11.5,121,1,-1,-1,
4.5,11.5,122,1,-1,-1,
4.5,12,123,1,-1,-1,
4,12,124,1,-1,-1,
3.5,12,125,1,-1,-1,
3.5,12.5,126,1,-1,-1,
4,12.5,127,1,-1,-1,
4.5,12.5,128,1,-1,-1,
4,1,129,1,-1,-1,
15,12,130,1,-1,-1,
A
1,0,4,1.5,3.5,1.5,0,
2,1,4.5,1.5,4,1.5,1,
3,1,4.5,2,4,1.5,2,
3,2,4.5,2,4.5,1.5,3,
4,3,4.5,2.5,4.5,2,4,
5,4,4.5,3,4.5,2.5,5,
6,5,4.5,3.5,4.5,3,6,
7,6,4.5,4,4.5,3.5,7,
8,7,4.5,4.5,4.5,4,8,
9,8,4.5,5,4.5,4.5,9,
10,9,4.5,5.5,4.5,5,10,
11,10,4.5,6,4.5,5.5,11,
12,11,4.5,6.5,4.5,6,12,
13,12,4.5,7,4.5,6.5,13,
14,13,4.5,7.5,4.5,7,14,
15,14,4.5,8,4.5,7.5,15,
16,15,4.5,8.5,4.5,8,16,
17,16,4.5,9,4.5,8.5,17,
18,17,4.5,9.5,4.5,9,18,
19,18,4.5,10,4.5,9.5,19,
20,19,4.5,10.5,4.5,10,20,
21,20,4.5,11,4.5,10.5,21,
22,0,3.5,2,3.5,1.5,22,
22,1,3.5,2,4,1.5,23,
23,22,3.5,2.5,3.5,2,24,
24,23,3.5,3,3.5,2.5,25,
25,24,3.5,3.5,3.5,3,26,
26,25,3.5,4,3.5,3.5,27,
27,26,3.5,4.5,3.5,4,28,
28,27,3.5,5,3.5,4.5,29,
29,28,3.5,5.5,3.5,5,30,
30,29,3.5,6,3.5,5.5,31,
31,30,3.5,6.5,3.5,6,32,
32,31,3.5,7,3.5,6.5,33,
33,32,3.5,7.5,3.5,7,34,
34,33,3.5,8,3.5,7.5,35,
35,34,3.5,8.5,3.5,8,36,
36,35,3.5,9,3.5,8.5,37,
37,36,3.5,9.5,3.5,9,38,
38,37,3.5,10,3.5,9.5,39,
39,38,3.5,10.5,3.5,10,40,
40,39,3.5,11,3.5,10.5,41,
41,39,4,11,3.5,10.5,42,
41,40,4,11,3.5,11,43,
41,20,4,11,4.5,10.5,44,
41,21,4,11,4.5,11,45,
42,38,4,10.5,3.5,10,46,
42,39,4,10.5,3.5,10.5,47,
42,40,4,10.5,3.5,11,48,
42,41,4,10.5,4,11,49,
42,19,4,10.5,4.5,10,50,
42,20,4,10.5,4.5,10.5,51,
42,21,4,10.5,4.5,11,52,
43,37,4,10,3.5,9.5,53,
43,38,4,10,3.5,10,54,
43,39,4,10,3.5,10.5,55,
43,42,4,10,4,10.5,56,
43,18,4,10,4.5,9.5,57,
43,19,4,10,4.5,10,58,
43,20,4,10,4.5,10.5,59,
44,36,4,9.5,3.5,9,60,
44,37,4,9.5,3.5,9.5,61,
44,38,4,9.5,3.5,10,62,
44,43,4,9.5,4,10,63,
44,17,4,9.5,4.5,9,64,
44,18,4,9.5,4.5,9.5,65,
44,19,4,9.5,4.5,10,66,
45,35,4,9,3.5,8.5,67,
45,36,4,9,3.5,9,68,
45,37,4,9,3.5,9.5,69,
45,44,4,9,4,9.5,70,
45,16,4,9,4.5,8.5,71,
45,17,4,9,4.5,9,72,
45,18,4,9,4.5,9.5,73,
46,34,4,8.5,3.5,8,74,
46,35,4,8.5,3.5,8.5,75,
46,36,4,8.5,3.5,9,76,
46,45,4,8.5,4,9,77,
46,15,4,8.5,4.5,8,78,
46,16,4,8.5,4.5,8.5,79,
46,17,4,8.5,4.5,9,80,
47,33,4,8,3.5,7.5,81,
47,34,4,8,3.5,8,82,
47,35,4,8,3.5,8.5,83,
